"","Spanish","French","Chinese","Hindi and related","Filipino, Tagalog","German","Vietnamese","Korean","Russian","Arabic","Dravidian","Italian","Sub-Saharan Africa","Portuguese","Polish","Japanese","Serbo-Croatian, Yugoslavian, Slavonian","Greek","Persian, Iranian, Farsi","Navajo","Hebrew, Israeli","Amharic, Ethiopian, etc","Thai, Siamese, Lao","Indonesian","Yiddish, Jewish","Micronesian, Polynesian","Armenian","Dutch","Ukrainian, Ruthenian, Little Russian","Rumanian","Tibetan","Albanian","Other East/Southeast Asian","Hamitic","Native","Turkish","Other Balto-Slavic","Magyar, Hungarian","Other Malayan","Near East Arabic dialect","Athapascan","Burmese, Lisu, Lolo","Lithuanian","Swedish","Czech","Norwegian","Slovak","Hawaiian","Aleut, Eskimo","Finnish","Other or not reported","Danish","Other Persian dialects","Celtic","Keres","Siouan languages","American Indian, n.s","African, n.s","Iroquoian","Zuni","English","N/A or blank"
"244",2167.66,571.14,3710.74,921.84,387.44,1179.02,0,374.08,0,0,0,0,0,1422.84,0,878.42,0,1025.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504.34,0,0,0,0,998.66,0,420.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"245",23012.6,3951.22,851.7,537.74,1867.06,4398.78,0,938.54,1135.6,1032.06,484.3,0,868.4,0,1332.66,130.26,437.54,0,0,0,0,277.22,0,0,0,961.92,0,0,0,0,0,0,163.66,2301.26,0,0,0,0,0,0,3152.96,0,0,0,263.86,3430.18,0,915.16,0,1285.9,0,307.28,230.46,397.46,0,110.22,0,0,0,0,0,0
"246",6025.36,0,601.2,457.58,0,490.98,0,0,0,0,2945.88,0,267.2,0,0,0,0,0,0,0,0,0,527.72,0,0,0,0,0,0,0,1155.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247",788.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551.1,0,0,0,390.78,0,0,0,0,0,0,0,0,0,0,0,0
"248",6032.04,136.94,898.46,1082.16,464.26,4014.68,728.12,0,804.94,0,911.82,190.38,357.38,0,0,0,0,0,0,0,0,0,524.38,0,0,0,0,0,0,0,0,0,323.98,0,0,0,0,0,0,0,891.78,0,0,0,0,110.22,0,0,0,1055.44,517.7,0,0,0,0,0,0,0,0,0,0,0
"249",3891.1,0,1108.88,0,0,1048.76,0,0,0,0,0,0,0,0,1609.88,0,0,0,0,0,303.94,0,0,0,0,0,0,0,627.92,0,828.32,0,0,1272.54,0,0,0,0,1045.42,0,0,0,0,0,0,0,0,0,0,417.5,0,0,0,0,0,0,0,0,0,0,0,0
"250",13012.64,1489.64,1028.72,788.24,0,1202.4,5671.32,928.52,651.3,3426.84,0,0,2394.78,0,253.84,370.74,0,644.62,0,0,0,0,0,0,0,0,0,0,0,0,2835.66,0,220.44,888.44,0,0,0,0,0,0,0,0,0,0,0,0,1690.04,1593.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251",7361.36,290.58,2084.16,3466.92,0,417.5,2498.32,0,3393.44,541.08,380.76,0,4305.26,985.3,0,0,0,1322.64,0,0,0,0,0,868.4,0,0,0,0,0,1012.02,4161.64,0,0,1937.2,0,0,0,0,0,0,0,0,517.7,0,0,0,614.56,0,0,424.18,0,0,0,0,0,0,0,0,0,0,0,0
"252",18279.82,427.52,1219.1,3350.02,0,3303.26,0,0,0,0,2548.42,457.58,390.78,748.16,0,0,0,354.04,457.58,0,0,1122.24,0,0,0,0,0,480.96,0,0,2595.18,0,0,10931.82,0,0,0,0,0,0,490.98,0,0,0,0,484.3,0,0,0,0,0,447.56,0,0,0,0,0,0,0,0,0,0
"253",4956.56,397.46,3517.02,0,0,1162.32,547.76,0,0,0,1282.56,0,0,0,0,0,601.2,0,0,0,0,0,531.06,0,0,0,0,0,0,0,0,0,0,0,0,524.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254",11245.78,1509.68,1072.14,0,0,1229.12,3019.36,0,3296.58,0,1710.08,0,0,0,0,0,0,354.04,0,0,0,1643.28,0,1649.96,0,0,0,0,0,0,9007.98,0,0,1526.38,0,0,0,0,0,0,0,0,0,0,0,480.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255",774.88,140.28,0,0,143.62,0,0,0,0,407.48,0,0,0,0,0,110.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256",4238.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"257",12241.1,1462.92,3016.02,0,0,1152.3,1857.04,0,0,0,0,567.8,0,430.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.68,0,0,0,0,0
"258",21098.78,2621.9,1733.46,971.94,367.4,2651.96,2174.34,1098.86,0,517.7,1172.34,263.86,0,0,0,0,0,0,0,0,207.08,0,624.58,0,0,0,584.5,0,0,0,0,0,0,0,0,694.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259",327.32,0,0,0,0,0,70.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260",9064.76,1479.62,3383.42,7074.12,0,1579.82,66.8,0,2695.38,1052.1,3413.48,444.22,704.74,1917.16,0,0,5985.28,604.54,908.48,0,0,0,557.78,0,0,0,0,0,0,0,0,3022.7,0,0,0,100.2,861.72,0,0,0,0,634.6,0,0,56.78,0,0,0,0,0,0,0,734.8,0,0,0,0,0,0,0,0,0
"261",7925.82,1225.78,0,0,293.92,417.5,0,0,243.82,0,574.48,307.28,0,0,360.72,935.2,0,0,1222.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262",41576.32,3416.82,1172.34,0,1933.86,8416.8,2919.16,1195.72,951.9,794.92,617.9,210.42,3243.14,848.36,0,300.6,704.74,300.6,0,0,0,0,0,0,0,0,0,537.74,0,0,0,0,0,0,163.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.24,0,0,507.68,0,0,440.88,0,0,0
"263",1158.98,0,0,0,0,250.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718.1,0,0,0,0,0,0,0,0,0,0,0,0,323.98,0,0,0,0,537.74,0,0,0
"265",4041.4,507.68,0,0,0,688.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266",3717.42,0,0,0,400.8,607.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.68,0,0,751.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.94,0,0,0,0,0,0,0,0,0,0,0
"267",2224.44,0,0,0,728.12,1309.28,0,0,784.9,303.94,0,0,0,243.82,0,1212.42,0,0,0,0,0,0,0,0,0,0,0,320.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"268",9168.3,2037.4,2378.08,26.72,0,7718.74,0,334,941.88,0,0,537.74,0,320.64,0,0,217.1,0,347.36,0,0,0,0,0,0,0,0,0,0,0,0,547.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661.32,0,0,0,0,0,0,0,0,0,0,83.5,0,0,0
"269",567.8,0,4305.26,2685.36,0,0,0,768.2,0,0,106.88,0,1135.6,290.58,0,450.9,0,0,898.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270",4395.44,1419.5,1917.16,567.8,0,0,0,1162.32,0,0,330.66,0,0,0,0,521.04,1639.94,0,1609.88,0,0,921.84,0,0,0,0,0,0,0,0,0,317.3,0,0,0,0,0,0,0,0,0,0,0,741.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"271",1519.7,0,0,541.08,0,935.2,0,0,0,0,0,0,0,263.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788.24,0,0,0,350.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"272",968.6,501,0,0,0,1219.1,0,0,323.98,0,0,0,0,0,70.14,243.82,0,0,0,0,0,0,0,0,0,213.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587.84,0,0,0,0,0,0,0,0,0,0
"273",2969.26,0,0,0,0,490.98,0,0,0,0,0,0,0,0,0,0,0,0,410.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",2692.04,0,0,0,0,1319.3,0,0,0,0,0,684.7,0,0,0,0,0,0,0,80.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2177.68,0,0,0,0,0,3637.26,0,0,0,0,0,0,524.38,0,0,0,0,0,0,0,504.34,0,0,0,0,0,0
"275",3303.26,0,0,0,0,748.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276",8196.36,0,146.96,0,133.6,233.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277",4769.52,0,898.46,714.76,0,210.42,0,0,644.62,0,0,0,0,357.38,0,1619.9,0,0,0,0,0,0,0,260.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.2,0,0,0,280.56,0,0,0,0,0,0,0,0,0,0,0,0,0
"278",14458.86,460.92,0,0,0,978.62,0,354.04,1325.98,851.7,1686.7,303.94,935.2,0,0,671.34,0,0,0,0,0,0,0,0,0,0,0,0,0,303.94,0,631.26,0,2251.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279",7722.08,384.1,287.24,0,0,2231.12,0,0,0,263.86,210.42,0,0,0,310.62,0,0,0,0,0,0,868.4,0,0,0,0,0,1526.38,0,334,0,0,0,1486.3,0,0,0,0,0,0,0,0,0,106.88,845.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280",38650.48,1950.56,1556.44,1753.5,2852.36,1499.66,0,0,183.7,0,0,811.62,0,153.64,0,0,170.34,0,283.9,33.4,240.48,0,0,0,0,377.42,0,370.74,0,0,0,0,0,0,1225.78,1305.94,0,0,0,0,0,0,0,0,0,0,0,0,213.76,360.72,0,0,0,0,0,0,217.1,0,0,0,0,0
"281",166926.52,4759.5,10063.42,3974.6,38894.3,2551.76,2110.88,3256.5,3697.38,971.94,1509.68,1877.08,721.44,0,818.3,1052.1,4622.56,270.54,1776.88,0,688.04,5551.08,617.9,1028.72,173.68,0,1703.4,724.78,0,303.94,0,0,200.4,0,0,153.64,3356.7,0,257.18,0,0,1128.92,414.16,0,233.8,0,0,1456.24,0,0,180.36,0,0,0,0,0,0,0,10.02,0,0,0
"282",11900.42,17508.28,2187.7,3653.96,0,1653.3,1773.54,1082.16,694.72,0,3046.08,1666.66,2661.98,584.5,320.64,197.06,300.6,2525.04,327.32,0,0,0,0,230.46,0,0,0,0,0,0,0,0,0,0,0,73.48,0,0,0,0,0,0,0,0,0,0,347.36,0,0,86.84,0,0,0,0,0,0,0,0,0,0,0,0
"283",11583.12,220.44,601.2,0,0,367.4,0,0,187.04,263.86,0,1436.2,0,156.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284",7358.02,290.58,3630.58,1700.06,404.14,0,0,0,561.12,0,5130.24,0,277.22,0,0,290.58,0,0,0,0,0,0,0,0,0,0,0,0,253.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285",7935.84,637.94,865.06,0,724.78,768.2,0,0,310.62,704.74,0,1055.44,0,0,474.28,0,0,537.74,0,0,1165.66,0,0,0,0,0,0,0,0,577.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286",11102.16,0,1733.46,4091.5,93.52,541.08,0,0,0,0,0,0,0,574.48,0,320.64,0,0,207.08,0,180.36,0,0,694.72,0,0,300.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.64,1115.56,0,0,0,0,0,0,0,0,0,0
"287",56412.6,517.7,10163.62,41886.94,6022.02,213.76,2044.08,5253.82,4248.48,1840.34,10354,4585.82,9686,3530.38,4809.6,220.44,567.8,200.4,240.48,0,0,0,0,0,551.1,0,0,0,661.32,0,0,410.82,0,0,0,0,0,741.48,0,0,0,0,1179.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"288",6309.26,821.64,0,0,0,514.36,0,0,0,0,0,414.16,0,344.02,0,0,0,280.56,0,0,0,0,0,0,0,0,0,0,247.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289",5357.36,477.62,0,307.28,323.98,754.84,0,0,988.64,0,0,1549.76,0,213.76,287.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290",9418.8,4191.7,758.18,183.7,0,0,0,0,0,0,267.2,240.48,2314.62,4261.84,3416.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"291",30250.38,1696.72,0,621.24,0,0,0,0,0,477.62,0,611.22,527.72,4665.98,233.8,0,0,0,0,0,631.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292",21529.64,1346.02,2371.4,7638.58,1138.94,2301.26,303.94,0,524.38,584.5,5076.8,2672,0,260.52,514.36,287.24,434.2,364.06,0,0,203.74,0,0,0,0,0,0,217.1,958.58,417.5,0,0,0,0,0,1479.62,0,0,0,0,0,0,0,0,247.16,300.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"293",5340.66,1245.82,501,764.86,1496.32,818.3,567.8,0,250.5,0,0,3934.52,0,190.38,594.52,0,0,0,0,0,0,0,0,0,347.36,0,0,0,0,0,0,0,0,0,0,0,167,397.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"294",6546.4,1579.82,0,1259.18,3700.72,0,0,0,888.44,0,911.82,1953.9,0,0,534.4,0,0,437.54,0,0,808.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295",8997.96,317.3,233.8,1235.8,935.2,0,0,2782.22,0,0,0,0,594.52,0,277.22,170.34,0,0,0,0,581.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296",30684.58,594.52,0,1983.96,567.8,490.98,0,0,0,637.94,0,0,921.84,0,146.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"297",13510.3,0,1837,1182.36,474.28,0,464.26,13810.9,1152.3,1265.86,0,1272.54,0,3931.18,0,2251.16,230.46,754.84,0,0,0,0,0,0,0,0,1028.72,0,0,0,0,490.98,0,0,0,237.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"298",13553.72,190.38,651.3,1065.46,571.14,313.96,511.02,2591.84,4565.78,647.96,180.36,861.72,253.84,0,4004.66,0,0,541.08,0,0,0,0,0,0,0,0,0,0,551.1,0,0,0,0,0,0,541.08,1222.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"299",8827.62,1095.52,3346.68,1513.02,5033.38,671.34,0,8026.02,277.22,2291.24,1108.88,1559.78,207.08,420.84,1553.1,0,1432.86,1229.12,0,0,557.78,0,0,0,153.64,0,257.18,0,0,0,0,0,0,187.04,0,0,0,708.08,0,0,0,561.12,0,0,0,0,0,0,0,0,0,0,213.76,0,0,0,0,0,0,0,0,0
"300",35009.88,1533.06,0,554.44,0,0,0,537.74,0,778.22,0,808.28,3453.56,10076.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301",19582.42,7989.28,3106.2,4175,2982.62,501,1005.34,494.32,1215.76,200.4,0,4883.08,4051.42,1880.42,1776.88,213.76,0,0,0,0,647.96,0,0,470.94,0,0,267.2,0,1352.7,0,0,0,0,0,0,0,0,270.54,210.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302",34455.44,3186.36,3022.7,22378,6760.16,0,253.84,671.34,1305.94,4943.2,2692.04,1292.58,768.2,0,207.08,384.1,0,0,0,0,404.14,347.36,0,728.12,0,0,0,0,0,0,0,0,0,0,0,0,901.8,197.06,0,0,0,213.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"303",23166.24,257.18,1432.86,3547.08,253.84,0,223.78,0,1633.26,1596.52,2568.46,1449.56,1012.02,0,190.38,0,0,237.14,0,0,0,0,0,641.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"304",80564.14,2017.36,1008.68,7110.86,1776.88,0,958.58,661.32,0,3052.76,0,1018.7,0,4114.88,4425.5,203.74,0,0,0,0,0,0,0,0,0,0,0,454.24,0,0,0,0,0,0,0,2204.4,0,0,551.1,0,0,0,0,0,0,0,0,0,0,0,240.48,0,0,0,0,0,0,0,0,0,0,0
"305",25367.3,0,0,3206.4,0,841.68,394.12,0,0,2548.42,0,878.42,0,0,407.48,0,0,0,344.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306",31800.14,1155.64,524.38,4402.12,290.58,273.88,0,203.74,1235.8,0,330.66,2441.54,414.16,1005.34,50.1,0,0,571.14,0,0,574.48,0,531.06,0,0,0,0,0,0,0,0,0,0,0,360.72,0,0,0,280.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"307",10096.82,1048.76,0,3406.8,384.1,1182.36,0,577.82,0,0,2889.1,1386.1,701.4,380.76,581.16,654.64,0,0,511.02,0,440.88,0,0,0,0,0,0,0,1826.98,0,0,0,0,0,0,0,0,253.84,0,915.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"308",31155.52,1636.6,0,1192.38,908.48,557.78,0,0,724.78,220.44,0,1766.86,0,0,1649.96,0,0,871.74,0,0,851.7,0,0,0,4672.66,0,350.7,0,724.78,0,0,0,0,0,0,0,0,0,0,0,0,0,497.66,0,0,297.26,0,0,0,0,143.62,0,0,0,0,0,0,0,0,0,0,0
"309",23450.14,1720.1,1877.08,3660.64,1386.1,380.76,547.76,818.3,557.78,547.76,1102.2,2414.82,0,1172.34,504.34,0,0,0,0,0,260.52,0,0,0,0,0,0,1138.94,507.68,410.82,0,1225.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"310",11960.54,1105.54,0,313.96,0,354.04,0,0,0,0,0,701.4,871.74,0,4311.94,1289.24,0,240.48,0,0,0,0,0,991.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"311",4492.3,283.9,1202.4,3583.82,193.72,490.98,748.16,0,0,0,1138.94,688.04,0,347.36,323.98,0,420.84,0,440.88,0,0,0,0,571.14,0,0,0,0,637.94,0,0,0,203.74,0,0,0,0,0,584.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312",349901.74,2798.92,3747.48,213.76,1416.16,3543.74,3146.28,40.08,2060.78,2929.18,1118.9,918.5,0,0,1279.22,0,0,0,0,51302.4,1603.2,0,1703.4,0,0,0,0,654.64,0,0,0,0,0,0,7401.44,0,0,163.66,0,0,2194.38,0,0,0,0,0,0,0,0,0,487.64,313.96,0,494.32,7999.3,0,824.98,0,0,3627.24,0,0
"313",1072.14,380.76,0,0,0,287.24,0,210.42,0,0,0,217.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.2,0,0,160.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314",2160.98,444.22,0,0,0,1078.82,0,0,0,0,0,0,0,0,664.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315",2281.22,2100.86,0,898.46,263.86,3340,384.1,0,1235.8,170.34,0,277.22,0,0,357.38,170.34,0,0,0,0,0,0,0,0,961.92,2414.82,0,788.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316",3116.22,1997.32,564.46,0,0,243.82,0,0,263.86,0,0,210.42,0,0,497.66,0,0,0,0,0,0,0,0,0,0,1175.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.8,0,0,0,0,0,0,0,0
"317",1696.72,0,370.74,801.6,0,0,0,0,0,0,711.42,494.32,0,0,607.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"318",3406.8,394.12,731.46,681.36,0,0,0,0,427.52,0,0,0,0,0,0,601.2,0,0,0,0,0,0,337.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"319",2257.84,160.32,404.14,480.96,0,794.92,0,390.78,293.92,0,0,0,0,0,487.64,0,0,0,0,0,0,0,0,0,0,0,253.84,0,0,0,0,0,0,0,0,547.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320",597.86,207.08,557.78,0,637.94,1940.54,0,0,0,0,0,120.24,0,0,0,0,0,0,0,0,1319.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.64,0,0,0,0,0,0,0,0,0,0,0,0,0
"321",5484.28,1269.2,2474.94,447.56,0,320.64,0,1496.32,921.84,0,0,2414.82,0,340.68,0,1362.72,0,0,0,0,0,0,611.22,0,0,0,0,223.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322",15898.4,4552.42,0,991.98,1052.1,4575.8,0,1659.98,217.1,644.62,0,3343.34,243.82,0,855.04,0,2388.1,808.28,0,0,434.2,0,0,1386.1,514.36,0,0,0,0,0,0,0,0,0,0,0,0,163.66,0,0,0,0,0,0,0,0,1132.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323",1098.86,614.56,110.22,0,0,524.38,0,0,0,0,0,0,0,0,0,0,0,220.44,0,0,280.56,0,0,0,0,0,0,0,344.02,0,0,0,0,0,460.92,0,253.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.22,0,0,0,0,0
"324",19749.42,955.24,0,1626.58,1299.26,0,0,0,567.8,0,0,3560.44,544.42,0,1332.66,0,0,0,0,0,497.66,0,0,0,9565.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.98,0,0,0,0,0,0,0,0
"325",21142.2,4455.56,3917.82,5704.72,0,287.24,0,330.66,1192.38,3132.92,4585.82,1396.12,641.28,0,0,0,0,507.68,0,0,1696.72,0,0,0,8653.94,0,0,0,0,0,0,0,240.48,0,0,0,0,263.86,0,260.52,0,0,0,0,1613.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"326",89244.8,6379.4,2291.24,9231.76,3350.02,3360.04,0,1533.06,955.24,3366.72,2087.5,10450.86,3647.28,7144.26,3089.5,5317.28,0,0,0,0,1516.36,0,0,0,0,0,0,424.18,1379.42,0,0,4973.26,0,0,0,0,1075.48,591.18,824.98,0,0,0,0,260.52,0,0,0,0,0,0,0,0,0,340.68,0,0,0,0,0,0,0,0
"327",21686.62,2297.92,3142.94,3537.06,2054.1,627.92,0,1145.62,3894.44,517.7,2037.4,5791.56,2027.38,0,1803.6,634.6,0,320.64,0,0,133.6,0,0,0,247.16,0,808.28,0,487.64,0,0,3296.58,0,0,0,307.28,0,0,0,0,0,0,354.04,0,0,0,678.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328",131064.94,29378.64,30193.6,8426.82,524.38,10504.3,668,11229.08,5985.28,360.72,1877.08,5394.1,1456.24,2264.52,5601.18,8901.1,3717.42,4809.6,711.42,0,3944.54,0,1205.74,1055.44,507.68,0,0,0,2007.34,370.74,0,0,0,0,637.94,2494.98,794.92,0,771.54,0,0,230.46,0,2825.64,0,0,0,0,0,0,0,434.2,0,0,0,0,0,0,0,0,0,0
