"","Spanish","French","Chinese","German","Hindi and related","Filipino, Tagalog","Italian","Vietnamese","Russian","Korean","Polish","Arabic","Japanese","Portuguese","Dravidian","Sub-Saharan Africa","Greek","Other or not reported","Persian, Iranian, Farsi","Serbo-Croatian, Yugoslavian, Slavonian","Navajo","Hebrew, Israeli","Thai, Siamese, Lao","Yiddish, Jewish","Armenian","Dutch","Rumanian","Ukrainian, Ruthenian, Little Russian","Other East/Southeast Asian","Czech","Tibetan","Magyar, Hungarian","Amharic, Ethiopian, etc","Albanian","Swedish","Other Malayan","Turkish","Norwegian","Indonesian","Micronesian, Polynesian","Hamitic","Slovak","Finnish","Lithuanian","Near East Arabic dialect","Other Balto-Slavic","Celtic","Danish","Hawaiian","Siouan languages","Aleut, Eskimo","Algonquian","Iroquoian","African, n.s","Athapascan","Burmese, Lisu, Lolo","Keres","Muskogean","Other Persian dialects","Icelandic","English","N/A or blank"
"360",5340.72,885.36,0,20134.8,0,442.68,0,0,2327.64,0,0,0,0,0,0,0,0,228.48,0,0,0,0,0,0,0,0,0,656.88,0,1028.16,0,0,0,0,71.4,0,0,3584.28,0,0,0,0,0,0,0,0,0,0,0,1785,0,0,0,0,0,0,0,0,0,0,0,0
"361",799.68,0,0,414.12,0,0,328.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"362",7882.56,4141.2,499.8,2142,2370.48,228.48,3669.96,899.64,3327.24,0,3741.36,4826.64,357,756.84,1856.4,0,1042.44,399.84,414.12,1899.24,99.96,371.28,642.6,499.8,0,542.64,499.8,3127.32,0,314.16,0,656.88,0,228.48,0,0,0,228.48,0,0,0,3184.44,0,271.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"363",4898.04,899.64,1128.12,3384.36,0,0,1042.44,0,1170.96,0,0,0,0,0,0,0,214.2,771.12,0,628.32,813.96,0,0,0,0,314.16,0,0,0,0,0,571.2,0,0,0,0,0,0,0,0,0,0,599.76,442.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364",3113.04,128.52,0,0,0,0,0,0,0,0,0,0,0,399.84,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365",17935.68,5040.84,3669.96,5212.2,3213,999.6,813.96,185.64,913.92,942.48,1213.8,3884.16,314.16,856.8,0,913.92,0,456.96,556.92,1028.16,0,0,628.32,0,0,542.64,0,0,271.32,0,157.08,0,1585.08,0,742.56,0,1984.92,0,0,0,1399.44,0,0,0,0,499.8,0,0,0,0,0,0,0,0,0,0,0,0,1042.44,0,0,0
"366",1785,871.08,271.32,0,0,314.16,0,0,0,0,0,628.32,0,0,685.44,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367",2913.12,0,271.32,399.84,0,0,514.08,314.16,0,142.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.32,0,0
"368",2713.2,514.08,828.24,542.64,1570.8,0,714,1499.4,499.8,999.6,185.64,942.48,899.64,0,0,499.8,271.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728.28,899.64,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,328.44,0,0,0,0,0,0,0,0,0,0
"369",2070.6,271.32,542.64,85.68,685.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.96,0,0,0,0,0,0,0,0,0,85.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.16,0,0,0,0,0,0,0,0,0
"370",6340.32,3727.08,3170.16,3855.6,399.84,1042.44,699.72,0,314.16,842.52,357,542.64,414.12,499.8,0,271.32,0,0,228.48,0,0,0,0,0,0,0,0,0,813.96,0,0,499.8,0,0,0,0,0,0,0,0,0,0,171.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371",1913.52,813.96,0,314.16,0,0,0,0,199.92,0,0,357,271.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"372",48809.04,8410.92,3912.72,27846,971.04,785.4,2756.04,2384.76,2356.2,1428,2827.44,2684.64,1085.28,856.8,2627.52,357,1599.36,0,0,628.32,0,199.92,3170.16,0,0,3555.72,0,0,0,0,0,1228.08,0,542.64,728.28,0,314.16,0,456.96,771.12,0,142.8,0,0,0,0,0,0,0,0,0,85.68,314.16,0,0,0,0,0,0,0,0,0
"373",4983.72,2270.52,0,928.2,0,371.28,542.64,0,0,342.72,0,228.48,271.32,0,0,0,228.48,0,0,185.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374",2356.2,0,0,314.16,0,0,0,0,0,0,0,0,0,0,0,0,828.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375",828.24,399.84,0,0,0,0,728.28,0,0,856.8,1042.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376",7140,671.16,0,3141.6,0,0,2384.76,271.32,0,0,856.8,0,0,271.32,0,0,1385.16,0,0,499.8,0,0,0,271.32,0,0,0,0,0,0,0,642.6,0,0,228.48,0,0,0,0,0,0,271.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377",2099.16,1656.48,0,856.8,2756.04,0,1913.52,0,0,0,499.8,1142.4,0,0,0,0,1270.92,0,314.16,1285.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378",4469.64,671.16,0,999.6,1028.16,228.48,271.32,0,0,0,571.2,0,0,0,0,0,0,1128.12,0,0,0,0,0,0,0,314.16,0,0,0,0,0,414.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0
"379",11138.4,628.32,728.28,885.36,0,0,1456.56,2042.04,357,228.48,2241.96,942.48,314.16,0,0,0,0,0,0,257.04,0,0,0,0,0,0,0,371.28,0,0,0,756.84,314.16,0,0,0,0,0,0,0,0,813.96,0,228.48,0,271.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380",4241.16,1113.84,0,485.52,0,185.64,0,0,0,1142.4,0,0,242.76,599.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.36,0,0,0,0,0,0,0,1342.32,0,0,0,0
"381",83195.28,7082.88,5340.72,5197.92,1256.64,0,828.24,3427.2,828.24,2256.24,342.72,2927.4,871.08,885.36,3812.76,614.04,57.12,3984.12,1385.16,0,0,1256.64,1442.28,0,357,828.24,0,114.24,0,456.96,0,714,199.92,956.76,0,414.12,0,0,485.52,0,0,0,0,0,0,0,0,0,0,0,0,0,8139.6,0,0,0,0,599.76,414.12,0,0,0
"382",2413.32,999.6,0,199.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383",1742.16,271.32,228.48,171.36,0,299.88,257.04,0,0,0,0,0,185.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384",4041.24,1285.2,871.08,599.76,2142,0,385.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.04,0,0,0,0,0,0,0,0,599.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"385",5112.24,999.6,1856.4,1170.96,0,0,342.72,0,514.08,0,0,0,0,0,0,0,0,0,342.72,0,0,0,0,0,0,0,0,0,0,471.24,0,0,0,0,0,0,0,42.84,428.4,0,0,0,0,0,0,0,0,0,0,0,0,314.16,0,0,0,0,0,0,0,0,0,0
"386",2727.48,299.88,0,571.2,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871.08,0,0,0,0,0,0,0,214.2,0,0,0,0,85.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387",7182.84,99.96,556.92,1028.16,0,0,0,0,0,685.44,0,0,299.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388",16293.48,385.56,257.04,1213.8,0,856.8,0,0,442.68,485.52,0,0,514.08,0,0,0,0,171.36,1042.44,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,285.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389",59347.68,3298.68,7097.16,7382.76,2941.68,1256.64,1213.8,7782.6,7611.24,2413.32,385.56,3312.96,3869.88,0,1085.28,257.04,442.68,214.2,614.04,1185.24,0,0,0,171.36,0,1428,3455.76,1742.16,0,0,385.56,685.44,699.72,0,1170.96,0,0,0,1699.32,528.36,0,0,813.96,0,0,0,0,342.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390",14308.56,342.72,85.68,2998.8,0,0,0,0,385.56,0,0,0,399.84,0,0,0,0,485.52,0,0,85.68,0,0,485.52,0,0,0,85.68,0,0,0,0,0,0,0,0,0,314.16,0,0,0,0,185.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391",2270.52,0,0,0,0,0,1113.84,471.24,0,0,1370.88,928.2,0,0,0,0,0,357,0,756.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"392",1413.72,257.04,0,6297.48,0,0,0,0,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.92,0,671.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393",1856.4,0,2070.6,414.12,228.48,0,99.96,0,0,0,0,142.8,299.88,971.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394",1285.2,0,0,671.16,0,0,99.96,299.88,0,0,314.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395",2598.96,456.96,0,357,0,0,199.92,0,342.72,556.92,0,0,99.96,0,0,0,0,0,0,0,0,0,299.88,0,0,0,0,314.16,0,0,0,99.96,0,0,0,0,0,0,0,0,0,42.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396",414.12,456.96,0,1399.44,357,0,314.16,0,0,0,257.04,0,0,0,0,0,0,299.88,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"397",1071,656.88,0,928.2,0,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398",2456.16,157.08,0,813.96,0,0,1685.04,0,142.8,0,1313.76,199.92,0,0,0,0,456.96,0,0,299.88,0,0,0,0,0,0,0,314.16,314.16,0,0,0,0,0,0,0,0,0,0,0,0,414.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"399",6026.16,1213.8,285.6,1742.16,0,0,1456.56,0,214.2,0,1770.72,57.12,456.96,0,0,0,157.08,0,1342.32,399.84,0,0,0,0,0,0,0,0,0,0,0,242.76,0,0,0,0,0,0,0,0,0,871.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400",10838.52,4212.6,642.6,3741.36,299.88,456.96,4655.28,813.96,1285.2,1342.32,1485.12,3384.36,871.08,0,1013.88,771.12,913.92,271.32,0,3841.32,0,0,385.56,542.64,714,0,0,856.8,0,714,0,214.2,0,0,0,0,0,0,0,0,0,3027.36,0,0,0,456.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"401",185.64,171.36,0,0,0,0,0,0,1213.8,0,971.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402",1485.12,0,0,1442.28,0,0,99.96,0,0,0,599.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771.12,0,99.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"403",1370.88,0,0,1113.84,0,0,0,0,0,0,0,0,0,0,0,371.28,414.12,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"404",4483.92,214.2,1185.24,771.12,0,0,99.96,1170.96,0,0,228.48,656.88,0,471.24,0,0,0,0,571.2,0,0,0,0,0,0,0,0,0,0,0,0,142.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"405",1356.6,399.84,0,1770.72,0,0,828.24,0,1028.16,0,556.92,0,813.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"406",8896.44,756.84,357,6083.28,0,0,414.12,985.32,556.92,0,357,0,0,0,0,0,871.08,0,0,0,0,0,328.44,0,0,614.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"407",10995.6,1128.12,0,8896.44,928.2,0,199.92,0,199.92,0,942.48,0,0,0,228.48,0,214.2,0,0,0,0,0,0,0,0,0,756.84,1099.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408",8910.72,0,0,257.04,0,357,514.08,0,1685.04,0,0,0,0,0,0,414.12,771.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409",20805.96,2584.68,571.2,7682.64,471.24,157.08,4940.88,971.04,1913.52,0,4169.76,3213,614.04,0,0,0,314.16,1456.56,0,0,0,0,99.96,0,0,357,556.92,1285.2,0,1113.84,0,0,0,0,99.96,0,357,0,0,0,0,2027.76,0,642.6,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410",55863.36,7511.28,16921.8,3255.84,6997.2,2713.2,10195.92,4483.92,8710.8,1799.28,2955.96,3127.32,1270.92,1442.28,5554.92,2142,614.04,0,456.96,1170.96,0,2513.28,299.88,1913.52,0,0,556.92,1742.16,2441.88,0,0,0,414.12,0,0,0,1328.04,0,228.48,0,0,0,357,299.88,0,0,157.08,0,0,0,0,0,0,1071,0,0,0,0,0,0,0,0
"411",3284.4,199.92,0,3027.36,0,0,99.96,0,0,0,0,0,0,0,0,0,0,0,99.96,0,0,0,0,0,0,142.8,0,0,0,0,0,0,0,514.08,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412",4769.52,1513.68,5197.92,2327.64,2627.52,928.2,3927,0,571.2,728.28,714,299.88,257.04,0,0,1642.2,1685.04,0,0,0,0,0,0,314.16,2042.04,556.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"413",6411.72,899.64,1613.64,2998.8,4241.16,0,1756.44,1013.88,314.16,0,899.64,0,0,0,0,1385.16,771.12,0,257.04,0,0,0,314.16,0,257.04,614.04,0,0,0,357,0,0,0,0,0,0,671.16,0,299.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"414",5369.28,1942.08,556.92,2113.44,1328.04,1285.2,1028.16,0,7854,0,1028.16,0,614.04,0,0,0,257.04,0,0,357,0,0,0,399.84,0,0,614.04,257.04,0,0,0,0,0,0,0,0,456.96,0,0,0,0,456.96,0,556.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415",11681.04,656.88,4269.72,2527.56,5926.2,1185.24,4298.28,0,728.28,4041.24,714,0,0,0,456.96,0,257.04,0,0,0,0,257.04,0,971.04,1085.28,0,0,0,0,0,0,614.04,0,671.16,0,456.96,0,0,0,0,0,0,0,0,0,0,0,299.88,0,0,0,0,0,0,0,0,0,0,0,299.88,0,0
"416",7225.68,571.2,1642.2,2441.88,0,0,1228.08,0,0,0,1128.12,214.2,571.2,0,0,0,0,0,0,0,0,0,0,0,0,371.28,0,0,485.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"417",456.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418",1485.12,699.72,0,99.96,0,0,99.96,271.32,0,0,0,0,0,0,0,1028.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419",2056.32,0,0,1199.52,913.92,0,414.12,0,0,0,99.96,0,0,0,0,0,0,0,0,114.24,0,0,0,0,0,299.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"420",1313.76,813.96,157.08,828.24,0,0,1913.52,0,357,0,1428,257.04,0,214.2,0,0,0,0,0,99.96,0,0,0,0,0,99.96,0,257.04,0,357,0,99.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421",1456.56,771.12,0,1342.32,0,0,114.24,0,0,0,0,0,0,0,1028.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422",1542.24,99.96,0,357,0,0,314.16,714,0,456.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.96,0,0,0,0,0,0,199.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423",12337.92,471.24,528.36,485.52,0,0,956.76,0,1299.48,328.44,214.2,0,299.88,1170.96,0,856.8,0,0,0,0,0,0,0,257.04,0,0,0,0,1756.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424",18064.2,17378.76,1142.4,2270.52,671.16,442.68,6711.6,0,1013.88,371.28,1799.28,1685.04,371.28,13223.28,0,913.92,856.8,485.52,628.32,0,0,257.04,114.24,0,799.68,0,0,0,1356.6,142.8,0,0,0,0,2056.32,0,0,0,0,0,0,0,0,614.04,0,0,0,0,0,0,0,0,0,199.92,0,0,0,0,0,0,0,0
"425",1356.6,785.4,0,0,0,128.52,0,0,0,0,0,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426",10310.16,2027.76,385.56,985.32,1028.16,385.56,471.24,0,0,0,0,242.76,0,0,0,0,0,0,299.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427",8853.6,2870.28,771.12,1156.68,471.24,0,1513.68,0,342.72,0,0,656.88,0,0,0,0,599.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428",15536.64,1727.88,314.16,1927.8,728.28,0,299.88,0,128.52,0,428.4,0,556.92,0,0,1213.8,0,171.36,0,0,0,0,0,0,0,1256.64,0,0,0,0,0,0,0,0,0,0,0,0,728.28,0,0,342.72,0,0,0,0,214.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429",1613.64,528.36,0,0,0,0,0,0,0,0,0,1299.48,0,0,0,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430",5012.28,1113.84,742.56,214.2,999.6,0,0,299.88,0,257.04,0,271.32,0,0,0,0,0,0,0,0,0,0,1256.64,0,0,0,0,0,0,0,4212.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431",2741.76,342.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432",3898.44,885.36,0,942.48,0,0,0,1128.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433",11152.68,2656.08,0,1113.84,1642.2,214.2,0,2170.56,0,228.48,0,0,214.2,771.12,0,0,299.88,0,0,0,0,0,0,0,0,0,299.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"434",0,0,85.68,514.08,0,0,0,0,0,0,0,342.72,0,0,0,0,0,0,0,0,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"435",3655.68,228.48,0,642.6,0,0,0,556.92,0,514.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436",8310.96,2370.48,1842.12,599.76,0,556.92,0,0,913.92,0,0,0,0,0,0,0,0,185.64,0,0,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.84,0,0,0,0,0
"437",571.2,1399.44,0,699.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438",4098.36,2013.48,242.76,5226.48,0,428.4,271.32,899.64,985.32,142.8,556.92,0,142.8,0,0,0,0,0,0,1256.64,0,0,0,0,0,0,0,913.92,0,1956.36,0,0,0,0,0,0,0,71.4,0,0,0,0,0,0,0,0,0,0,0,9539.04,0,0,0,0,0,0,0,0,0,0,0,0
"439",17964.24,1113.84,3684.24,2170.56,414.12,1670.76,699.72,2684.64,671.16,371.28,0,614.04,1556.52,0,0,0,228.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.96,0,0,0,0,0,0,0,0
"440",13994.4,3312.96,499.8,1685.04,2284.8,0,714,1884.96,328.44,585.48,0,1356.6,242.76,0,385.56,942.48,0,0,0,0,0,1385.16,285.6,0,0,642.6,0,0,0,0,0,0,342.72,0,0,0,0,0,0,0,199.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.68,0,0,542.64,0,0,0
"441",6768.72,985.32,0,3384.36,185.64,385.56,342.72,0,0,2042.04,0,328.44,756.84,0,0,0,0,542.64,0,0,0,0,1228.08,0,0,0,0,171.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442",4112.64,1242.36,1285.2,199.92,371.28,171.36,0,0,0,928.2,0,971.04,0,0,0,0,0,0,0,1085.28,0,0,0,0,0,0,0,85.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443",15465.24,2142,756.84,2042.04,299.88,0,0,0,0,514.08,0,1342.32,1170.96,299.88,714,0,242.76,0,0,414.12,0,0,85.68,0,0,285.6,0,0,0,0,0,0,285.6,0,0,242.76,0,0,0,0,0,0,0,0,428.4,0,0,0,0,0,0,0,628.32,0,0,0,0,0,0,0,0,0
"444",7140,428.4,0,685.44,0,0,0,2627.52,0,0,257.04,0,0,671.16,0,0,257.04,0,0,0,0,0,214.2,0,0,342.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445",13908.72,2441.88,199.92,6326.04,913.92,0,0,1313.76,0,1613.64,0,0,214.2,0,0,699.72,0,0,499.8,371.28,0,0,399.84,0,0,0,0,0,0,342.72,0,0,0,0,0,342.72,371.28,0,0,0,0,0,0,0,0,0,899.64,0,0,85.68,0,0,0,0,0,0,0,0,0,0,0,0
"446",19078.08,1456.56,685.44,685.44,0,1785,0,813.96,0,0,0,0,0,0,0,0,0,0,0,828.24,0,0,1499.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447",6211.8,585.48,0,0,0,0,0,0,0,299.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.68,0,0,0,0,0,0,0,0,0,0,0,0
